date,target,52TI766,52PI250,52FC231,52TI737,52FC1127,52TI878,52TI735,52FR235,52FC133,52FC1143
2021-06-16 11:20:00+00:00,4.2313232421875,385.0625,20.9892578125,10.08546777446154,117.25231507468412,8.366943359375,110.8515625,379.1049176634029,375.9296875,7601.156448386375,1517.4634539719996
2021-06-16 21:40:00+00:00,3.700927734375,389.5546875,20.4586279060734,9.236083984375,112.4525893272045,8.39990234375,105.5137375630272,381.6026715666836,335.992244457076,7753.625,1491.09375
2021-06-17 15:00:00+00:00,3.68121337890625,383.9921875,20.76821439006145,10.0576171875,116.22071776827306,7.818359375,121.7234954461645,377.2633043836312,366.363218391102,7817.125,1481.0625
2021-06-17 20:10:00+00:00,3.12481689453125,385.703125,20.68115234375,9.771762442699806,115.21073064970837,8.27490234375,111.302734375,378.8125,362.1796875,7909.625,1497.1569171511585
2021-06-18 11:20:00+00:00,0.5646820068359375,383.8076626327573,20.841796875,10.113943286826544,115.279296875,8.334759904783818,116.6876709292454,377.515625,368.3971468670592,7878.875,1492.09375
2021-06-18 23:10:00+00:00,0.577484130859375,385.8984375,20.77880859375,9.636474609375,115.087890625,8.339002921427682,103.76947700844434,378.9609375,366.9140625,8080.5,1511.125
2021-06-19 13:00:00+00:00,0.8647003173828125,386.5234375,20.4931640625,9.366966831109368,115.037109375,8.3427734375,111.46150572114855,379.5390625,356.5494565085379,7880.402358016337,1494.7838749744924
2021-06-20 11:50:00+00:00,0.958587646484375,385.4296875,20.76322428678393,9.83935546875,117.568359375,8.348876953125,123.93976665500584,378.65625,369.9709752165317,7739.535406828159,1540.1479964164675
2021-06-20 21:40:00+00:00,0.1621322631835937,384.8004056123058,20.88427734375,9.821757149672576,118.61127823876603,8.34839412584142,117.546875,377.5980154999481,381.8940395119972,7739.75,1588.96875
2021-06-21 08:40:00+00:00,0.0664691925048828,385.3301843860429,20.800269980818506,9.59187929962303,116.65658534409718,8.327880859375,110.501953125,378.23125310828135,369.6309340644569,7850.75,1566.90625
2021-06-21 22:20:00+00:00,0.45965576171875,380.2421875,20.932532359900407,9.019775390625,120.78989474421763,8.203369140625,113.638671875,373.3984375,385.21875,7524.5,1596.375
